ticket_nro,fecha_hora,dni_cliente,sucursal,empleado_id,metodo_pago_id,canal_venta,total_venta,campania_id
1897,2025-07-12 12:36:00,37668609,Tienda Online,9,3,Web,114663.88,
1898,2024-08-01 00:08:00,37406784,Shopping,7,1,Presencial,73312.11,
1899,2025-01-28 14:40:00,34929174,Tienda Online,9,5,Web,96363.5,
1900,2024-11-23 04:17:00,26819279,Tienda Online,10,3,Web,33823.38,
1901,2025-07-11 15:56:00,16381102,Tienda Online,9,2,Web,193086.41999999998,
1902,2024-04-28 04:07:00,27244970,Norte,4,5,Presencial,164754.28,
1903,2024-02-19 04:49:00,23771113,Norte,5,3,Presencial,135495.72,
1904,2025-05-10 23:36:00,36669833,Tienda Online,9,4,Web,233691.27000000002,
1905,2025-01-08 20:49:00,11735763,Tienda Online,10,3,Web,132618.52000000002,
1906,2024-09-29 00:32:00,20714555,Tienda Online,9,5,Web,115868.21,
1907,2025-01-08 06:41:00,31106889,Shopping,7,5,Presencial,65822.86,
1908,2025-10-01 00:00:00,11780798,Shopping,7,4,Presencial,124085.2,
1909,2025-02-10 05:10:00,14041987,Centro,2,1,Presencial,130186.88,
1910,2025-07-23 06:56:00,26852461,Shopping,7,3,Presencial,95065.45000000001,
1911,2024-04-03 08:36:00,20254587,Tienda Online,10,2,Web,176886.16,
1912,2025-05-21 23:38:00,10990382,Centro,2,4,Presencial,115482.09999999999,1
1913,2025-11-22 22:27:00,13950951,Shopping,7,1,Presencial,41361.66,
1914,2024-01-18 10:54:00,15285296,Norte,6,5,Presencial,65465.45,
1915,2025-10-29 06:55:00,38902901,Tienda Online,9,1,Web,75185.04000000001,
1916,2024-07-24 00:26:00,41341494,Centro,2,1,Presencial,169726.65000000002,
1917,2025-06-28 01:31:00,31231220,Tienda Online,9,5,Web,107863.01000000001,
1918,2024-08-23 01:41:00,33606133,Tienda Online,10,2,Web,160637.42,
1919,2024-03-25 04:47:00,33776507,Norte,5,4,Presencial,104028.27,
1920,2024-08-13 02:30:00,33776507,Tienda Online,9,1,Web,70883.38,
1921,2024-07-26 20:38:00,26819279,Centro,2,5,Presencial,234776.69,
1922,2024-04-16 13:50:00,11730076,Shopping,7,4,Presencial,170884.54,
1923,2025-06-22 22:41:00,26783807,Shopping,7,3,Presencial,91256.86,
1924,2024-07-07 14:30:00,18818897,Shopping,7,4,Presencial,242720.26,
1925,2025-09-08 23:04:00,36562073,Tienda Online,9,5,Web,130201.37,
1926,2025-09-29 16:16:00,43172347,Norte,5,4,Presencial,164374.88,
1927,2025-01-31 11:15:00,30854088,Shopping,7,5,Presencial,98874.04000000001,
1928,2024-12-25 03:10:00,29812600,Shopping,7,5,Presencial,103608.86,
1929,2024-01-05 20:35:00,23663184,Shopping,7,3,Presencial,184132.56,
1930,2025-08-26 06:41:00,20714555,Centro,1,1,Presencial,32677.97,
1931,2025-02-04 21:21:00,26428983,Shopping,7,4,Presencial,128005.57,
1932,2025-09-11 07:11:00,27808512,Tienda Online,9,1,Web,165088.52000000002,
1933,2024-09-24 05:53:00,11735763,Shopping,7,4,Presencial,101151.07,
1934,2024-11-30 16:53:00,14755156,Shopping,7,3,Presencial,125428.23999999999,
1935,2025-01-05 22:02:00,28316378,Tienda Online,9,3,Web,109008.42,
1936,2025-07-03 22:37:00,12756102,Tienda Online,9,3,Web,95685.01,
1937,2025-05-21 07:22:00,26127866,Tienda Online,10,4,Web,66968.26999999999,
1938,2024-01-05 17:20:00,19104260,Shopping,7,3,Presencial,165084.92,
1939,2025-07-02 01:04:00,25519695,Tienda Online,10,1,Web,83413.04,
1940,2024-07-20 09:34:00,25273674,Tienda Online,9,5,Web,156481.52000000002,
1941,2024-12-19 22:45:00,12090484,Centro,2,1,Presencial,136581.76,
1942,2024-01-05 10:14:00,30873468,Tienda Online,9,1,Web,83761.23,
1943,2025-12-01 23:26:00,42528458,Tienda Online,10,2,Web,174473.87,
1944,2024-07-08 15:43:00,11723249,Shopping,7,2,Presencial,65822.86,
1945,2025-05-22 07:37:00,16123174,Shopping,7,2,Presencial,90688.94,1
1946,2024-03-21 16:16:00,38902901,Norte,6,3,Presencial,66289.78,
1947,2024-07-09 18:33:00,20565131,Centro,1,4,Presencial,91716.91,
1948,2025-05-02 12:47:00,37138900,Tienda Online,10,2,Web,32320.56,
1949,2024-01-30 17:32:00,21983483,Shopping,7,5,Presencial,148326.06,
1950,2025-03-17 08:12:00,24449461,Tienda Online,10,2,Web,41361.66,
1951,2024-11-14 11:27:00,16778091,Tienda Online,9,3,Web,69845.47,
1952,2025-11-23 03:24:00,22313673,Centro,2,2,Presencial,95778.19,4
1953,2025-01-10 01:34:00,31084522,Shopping,7,5,Presencial,33823.38,
1954,2025-04-27 12:20:00,17686170,Centro,2,4,Presencial,32525.33,
1955,2024-10-19 21:27:00,28427922,Tienda Online,9,2,Web,95218.09,
1956,2025-10-30 05:21:00,44107468,Centro,2,5,Presencial,99853.02,
1957,2025-02-03 11:35:00,32828789,Centro,2,4,Presencial,115586.71,
1958,2024-06-08 05:20:00,27675739,Norte,5,5,Presencial,36700.58,
1959,2025-11-26 15:43:00,11809687,Centro,1,4,Presencial,67327.69,
1960,2025-09-01 21:07:00,38870188,Centro,2,1,Presencial,99297.8,
1961,2025-09-19 01:10:00,18889009,Tienda Online,9,3,Web,62714.119999999995,
1962,2024-02-18 09:17:00,24672546,Tienda Online,9,5,Web,111885.62,
1963,2025-07-03 04:59:00,16898363,Centro,2,4,Presencial,41361.66,
1964,2025-04-02 05:53:00,27675739,Tienda Online,10,1,Web,21871.44,
1965,2024-04-12 18:37:00,44032415,Centro,2,2,Presencial,170045.72,
1966,2025-10-14 14:01:00,39406068,Tienda Online,9,4,Web,186140.95,
1967,2024-12-28 04:25:00,18439645,Tienda Online,9,3,Web,73401.16,
1968,2025-04-12 03:53:00,18494838,Norte,4,2,Presencial,158499.28,
1969,2025-01-07 14:20:00,24580721,Norte,6,4,Presencial,111440.06000000001,
1970,2024-08-29 14:59:00,42745601,Tienda Online,10,1,Web,78062.24,
1971,2024-05-17 13:42:00,24697145,Tienda Online,10,4,Web,221492.75,
1972,2024-11-05 10:08:00,41453788,Norte,4,4,Presencial,67327.69,
1973,2025-04-13 14:12:00,36775919,Shopping,7,3,Presencial,110382.8,
1974,2024-09-25 16:21:00,25293994,Norte,5,3,Presencial,198114.74,
1975,2024-10-11 18:28:00,30196404,Tienda Online,9,4,Web,189546.12,
1976,2025-08-31 03:52:00,35501998,Centro,1,2,Presencial,107184.52,
1977,2024-05-28 19:45:00,27675739,Centro,2,1,Presencial,148993.84000000003,
1978,2025-05-03 09:43:00,20359006,Shopping,7,5,Presencial,129997.06,
1979,2025-07-13 13:58:00,14265307,Tienda Online,10,3,Web,184107.73,
1980,2025-01-10 12:01:00,17019579,Tienda Online,10,2,Web,41361.66,
1981,2025-09-15 14:00:00,34798543,Tienda Online,9,4,Web,33144.89,
1982,2025-08-27 22:07:00,12462702,Shopping,7,5,Presencial,32320.56,
1983,2025-10-20 00:26:00,16244704,Norte,6,1,Presencial,64264.42,
1984,2024-03-19 16:02:00,30854088,Shopping,7,5,Presencial,29569.23,
1985,2024-02-27 08:16:00,42494017,Tienda Online,10,2,Web,106412.32,
1986,2025-08-23 18:42:00,17829989,Norte,5,1,Presencial,58572.020000000004,
1987,2024-12-16 03:36:00,17019579,Shopping,7,3,Presencial,99026.68,
1988,2025-03-07 06:07:00,24377188,Tienda Online,10,2,Web,32677.97,
1989,2025-08-08 20:25:00,17254174,Centro,1,3,Presencial,99026.68,
1990,2024-01-09 16:03:00,32012128,Shopping,7,4,Presencial,173454.33000000002,
1991,2024-10-11 01:05:00,14265307,Tienda Online,9,5,Web,29569.23,
1992,2024-07-11 11:13:00,26764226,Centro,2,4,Presencial,100172.09,
1993,2025-03-15 15:27:00,25293994,Tienda Online,9,4,Web,105228.18000000001,4
1994,2024-08-23 02:05:00,30854088,Centro,1,2,Presencial,147364.44,
1995,2024-11-13 09:54:00,29174891,Shopping,7,2,Presencial,100472.58,
1996,2024-10-13 08:21:00,41535292,Tienda Online,10,1,Web,135668.33000000002,
1997,2024-12-10 14:13:00,29174891,Tienda Online,10,1,Web,33823.38,
1998,2024-07-16 21:11:00,15285296,Norte,6,2,Presencial,73682.22,
1999,2025-09-30 01:54:00,22425195,Centro,2,2,Presencial,33823.38,
2000,2024-09-30 06:11:00,16381102,Tienda Online,9,5,Web,66968.26999999999,
2001,2025-08-20 22:39:00,11723249,Centro,1,5,Presencial,66143.94,
2002,2024-04-05 02:13:00,42528458,Tienda Online,9,5,Web,162833.22,
2003,2024-06-30 17:29:00,32159349,Centro,1,3,Presencial,156927.08000000002,
2004,2024-02-08 17:19:00,34764543,Tienda Online,9,3,Web,113128.3,
2005,2025-07-21 11:15:00,26723413,Centro,1,1,Presencial,36700.58,
2006,2025-07-26 21:37:00,20504726,Tienda Online,10,5,Web,133056.84,
2007,2024-04-08 16:03:00,35442729,Norte,4,3,Presencial,247361.29,
2008,2024-10-18 20:50:00,37403776,Norte,6,4,Presencial,123936.84000000001,
2009,2025-10-19 00:45:00,17245195,Centro,1,4,Presencial,187252.77,
2010,2024-01-21 23:25:00,18439645,Norte,6,4,Presencial,197554.35,
2011,2025-08-12 17:39:00,30831897,Tienda Online,10,1,Web,99853.02,
2012,2024-08-22 16:32:00,39559360,Shopping,7,3,Presencial,61242.07000000001,
2013,2025-07-03 20:03:00,15376189,Tienda Online,9,3,Web,90612.07,
2014,2024-11-04 17:33:00,10038379,Tienda Online,9,4,Web,153790.11000000002,
2015,2024-12-25 07:32:00,32833825,Centro,2,1,Presencial,116258.40000000001,
2016,2024-10-28 21:56:00,12645604,Shopping,7,3,Presencial,129502.91,
2017,2024-07-17 14:25:00,26431104,Norte,4,3,Presencial,158918.11,
2018,2025-01-14 15:00:00,25086706,Shopping,7,1,Presencial,141295.34000000003,
2019,2025-02-27 04:38:00,30549138,Tienda Online,10,2,Web,213151.03,
2020,2025-05-22 12:46:00,12409147,Tienda Online,9,3,Web,98386.45999999999,1
2021,2024-09-02 16:15:00,21756850,Norte,6,4,Presencial,33823.38,
2022,2024-01-24 16:23:00,26871415,Norte,5,4,Presencial,128698.55,
2023,2024-07-31 02:01:00,27675739,Tienda Online,9,1,Web,175118.72,
2024,2024-12-17 08:20:00,29302634,Tienda Online,10,3,Web,106283.0,
2025,2025-02-25 14:40:00,16778091,Tienda Online,9,1,Web,103608.86,
2026,2024-09-08 10:30:00,24161661,Shopping,7,4,Presencial,106002.78,
2027,2025-04-03 09:26:00,15745388,Shopping,7,4,Presencial,125253.11,
2028,2025-07-14 05:01:00,21787005,Norte,5,5,Presencial,59138.46,
2029,2024-03-10 09:25:00,30279639,Tienda Online,9,2,Web,33823.38,
2030,2024-07-09 16:56:00,43334803,Tienda Online,10,3,Web,109413.1,
2031,2024-03-09 08:38:00,40793026,Centro,1,3,Presencial,135929.42,
2032,2025-05-27 11:35:00,31231220,Norte,4,3,Presencial,33823.38,
2033,2024-09-25 09:37:00,26764226,Tienda Online,9,1,Web,66348.70999999999,
2034,2024-03-25 18:20:00,38127120,Norte,6,4,Presencial,136915.32,
2035,2024-07-11 00:17:00,16194045,Centro,1,3,Presencial,168688.74,
2036,2024-06-20 23:40:00,30132463,Norte,6,4,Presencial,217081.12,
2037,2024-12-04 12:19:00,36562073,Norte,5,1,Presencial,54549.41,
2038,2024-11-14 18:10:00,11433274,Shopping,7,1,Presencial,43742.88,
2039,2024-03-07 08:48:00,13495405,Shopping,7,2,Presencial,145263.44,
2040,2024-02-23 20:03:00,27808512,Shopping,7,1,Presencial,107224.54000000001,
2041,2024-03-30 10:05:00,34546748,Centro,2,4,Presencial,126735.68000000001,
2042,2024-07-13 02:00:00,18494838,Norte,5,3,Presencial,33144.89,
2043,2024-02-18 21:02:00,14265307,Shopping,7,4,Presencial,111440.06000000001,
2044,2024-11-08 11:06:00,30873468,Tienda Online,9,1,Web,196978.58000000002,
2045,2025-09-24 03:30:00,24449461,Tienda Online,10,4,Web,97728.21,
2046,2024-06-04 23:27:00,27906335,Shopping,7,4,Presencial,65670.22,
2047,2024-05-29 01:02:00,28540070,Tienda Online,10,2,Web,143508.91,
2048,2024-09-30 19:04:00,22425195,Centro,1,5,Presencial,61037.3,
2049,2024-12-24 03:00:00,33606133,Shopping,7,3,Presencial,156868.15,
2050,2025-10-08 17:36:00,33606133,Tienda Online,9,1,Web,103668.85,
2051,2024-09-26 15:23:00,32132749,Tienda Online,9,5,Web,174154.8,
2052,2024-02-06 03:12:00,20267062,Tienda Online,10,3,Web,121852.58,
2053,2025-01-25 11:51:00,27753960,Tienda Online,9,5,Web,21871.44,
2054,2024-02-23 14:13:00,25442983,Tienda Online,9,2,Web,174833.29,
2055,2025-08-26 09:27:00,29285678,Tienda Online,9,4,Web,163226.28,
2056,2024-11-26 08:23:00,19104260,Tienda Online,10,2,Web,102523.44,
2057,2024-02-18 12:20:00,12807087,Shopping,7,3,Presencial,153811.47,
2058,2025-11-04 13:26:00,28540070,Tienda Online,10,1,Web,120657.99,4
2059,2024-08-02 01:25:00,26161813,Norte,5,5,Presencial,139690.94,
2060,2025-05-29 00:37:00,32049663,Shopping,7,4,Presencial,143527.69,
2061,2025-10-13 06:50:00,10770478,Norte,5,4,Presencial,103223.29000000001,
2062,2025-10-13 09:56:00,18474473,Tienda Online,9,4,Web,127634.73000000001,
2063,2025-10-18 14:52:00,14695862,Tienda Online,10,1,Web,194493.52000000002,
2064,2025-08-12 16:13:00,36674654,Norte,4,2,Presencial,66289.78,
2065,2024-08-08 10:25:00,16898363,Shopping,7,4,Presencial,197484.38,
2066,2024-10-08 00:16:00,23222803,Tienda Online,9,2,Web,41361.66,
2067,2025-03-25 08:15:00,42446968,Shopping,7,5,Presencial,33823.38,
2068,2024-01-17 11:46:00,21983483,Norte,4,5,Presencial,231879.19,
2069,2025-10-06 11:21:00,26819279,Shopping,7,2,Presencial,134829.03,
2070,2024-11-24 22:09:00,18363463,Centro,1,5,Presencial,147569.21000000002,
2071,2025-09-13 12:39:00,24800101,Tienda Online,10,4,Web,96896.92,
2072,2024-12-17 02:48:00,36669833,Tienda Online,9,5,Web,131918.66999999998,
2073,2024-11-10 20:37:00,27579520,Centro,1,3,Presencial,94386.96,
2074,2025-10-21 11:28:00,28981002,Norte,6,5,Presencial,147440.79,
2075,2025-09-19 08:59:00,33160875,Tienda Online,10,2,Web,64845.89,
2076,2025-07-31 05:57:00,40105945,Tienda Online,10,1,Web,157107.88,
2077,2024-02-22 22:39:00,31169695,Norte,5,1,Presencial,123622.68000000001,
2078,2024-09-03 22:38:00,42789774,Tienda Online,10,3,Web,63233.100000000006,
2079,2025-05-27 11:29:00,14627608,Norte,6,3,Presencial,142627.07,
2080,2024-05-28 18:18:00,31625779,Centro,1,3,Presencial,132112.64,
2081,2025-10-17 04:00:00,17728908,Centro,2,2,Presencial,92368.98,
2082,2025-11-16 20:08:00,26365398,Tienda Online,9,2,Web,169856.71000000002,4
2083,2025-09-22 23:08:00,29674861,Tienda Online,10,1,Web,29569.23,
2084,2024-10-03 19:36:00,20915531,Shopping,7,4,Presencial,182012.15,
2085,2025-08-22 14:28:00,42446968,Tienda Online,10,4,Web,66348.70999999999,
2086,2025-11-20 12:09:00,41740898,Centro,1,5,Presencial,32525.33,
2087,2024-08-07 09:13:00,28688292,Norte,4,2,Presencial,66968.26999999999,
2088,2025-09-10 15:58:00,25333944,Shopping,7,3,Presencial,207509.25,
2089,2024-01-23 06:41:00,25333944,Tienda Online,10,1,Web,61861.630000000005,
2090,2025-01-08 19:08:00,18889009,Tienda Online,9,4,Web,105604.51,
2091,2025-08-28 09:01:00,43334803,Shopping,7,1,Presencial,122663.09,
2092,2025-10-03 22:26:00,10990382,Tienda Online,10,3,Web,32320.56,
2093,2025-07-13 19:22:00,31616558,Tienda Online,10,2,Web,148586.2,
2094,2024-04-22 17:46:00,27675739,Tienda Online,10,5,Web,41361.66,
2095,2025-04-05 06:24:00,31106889,Tienda Online,9,1,Web,21871.44,
2096,2025-07-06 03:25:00,43334803,Shopping,7,5,Presencial,164887.01,
2097,2024-03-02 03:19:00,18439645,Shopping,7,2,Presencial,191050.95,
2098,2024-02-17 19:33:00,24672546,Tienda Online,10,4,Web,160399.55,
2099,2025-05-09 14:22:00,34552283,Tienda Online,9,4,Web,172971.05,
2100,2025-07-28 01:41:00,29285678,Norte,5,3,Presencial,66501.35,
2101,2024-10-31 22:20:00,28540070,Norte,6,4,Presencial,106360.19,
2102,2024-08-24 20:47:00,16859215,Tienda Online,10,4,Web,239297.16,
2103,2025-09-02 15:22:00,22083413,Centro,1,1,Presencial,159763.25,
2104,2024-12-15 05:51:00,14041987,Centro,1,1,Presencial,197369.5,
2105,2025-09-09 07:54:00,31231220,Shopping,7,3,Presencial,69021.14,
2106,2024-11-30 02:52:00,32049663,Norte,6,3,Presencial,187699.96000000002,
2107,2024-03-31 05:08:00,27826293,Shopping,7,2,Presencial,167800.27000000002,
2108,2024-12-13 20:34:00,42528458,Norte,4,1,Presencial,125146.74,
2109,2024-11-06 02:30:00,23707602,Tienda Online,10,3,Web,41361.66,
2110,2025-02-05 08:38:00,30096828,Tienda Online,10,2,Web,51440.67,
2111,2025-07-24 15:28:00,24580721,Shopping,7,4,Presencial,34182.8,
2112,2024-08-17 10:35:00,22425195,Tienda Online,10,5,Web,64845.89,
2113,2024-02-15 07:46:00,38701583,Norte,5,2,Presencial,228432.32,
2114,2024-01-01 10:18:00,32049663,Tienda Online,9,3,Web,162880.73,
2115,2024-12-15 09:52:00,16951572,Shopping,7,4,Presencial,163813.64,
2116,2024-11-10 15:20:00,18494838,Tienda Online,10,3,Web,151949.23,
2117,2024-08-03 10:06:00,10190290,Shopping,7,3,Presencial,61242.07000000001,
2118,2025-01-24 18:02:00,34306027,Norte,6,4,Presencial,174154.18,
2119,2025-05-02 01:09:00,29812600,Tienda Online,10,4,Web,136348.83000000002,
2120,2024-05-27 12:50:00,30301581,Centro,1,4,Presencial,32320.56,
2121,2024-09-01 12:12:00,31231220,Norte,4,2,Presencial,69845.47,
2122,2025-10-30 05:43:00,25273674,Centro,2,2,Presencial,21871.44,
2123,2025-08-26 07:50:00,37271524,Norte,5,3,Presencial,29569.23,
2124,2024-09-21 07:44:00,28456905,Tienda Online,9,4,Web,78062.24,
2125,2024-05-23 20:26:00,28696734,Norte,4,1,Presencial,143085.1,
2126,2024-09-19 05:41:00,24161661,Tienda Online,9,3,Web,222019.81,
2127,2025-03-10 18:47:00,35314138,Centro,2,4,Presencial,21871.44,
2128,2024-06-21 04:10:00,13495405,Tienda Online,9,1,Web,66289.78,
2129,2024-11-29 19:07:00,29368328,Tienda Online,9,4,Web,167836.25,
2130,2025-08-04 12:21:00,27808512,Centro,1,4,Presencial,165637.54,
2131,2024-01-05 00:39:00,35442729,Tienda Online,9,1,Web,150441.2,
2132,2024-03-25 16:41:00,41854862,Norte,4,3,Presencial,127593.16,
2133,2024-05-14 15:55:00,23222803,Tienda Online,10,1,Web,70078.40000000001,
2134,2024-08-23 13:35:00,32828789,Norte,6,4,Presencial,221243.35,
2135,2025-02-11 18:15:00,34041232,Centro,1,1,Presencial,156405.54,
2136,2024-10-01 22:39:00,20369856,Centro,1,3,Presencial,32320.56,
2137,2024-04-19 19:18:00,21260138,Tienda Online,10,4,Web,66708.13,
2138,2024-05-13 01:34:00,15285296,Shopping,7,5,Presencial,74744.46,
2139,2024-07-21 16:16:00,25086706,Centro,1,5,Presencial,206940.27000000002,
2140,2024-10-16 20:31:00,17507729,Tienda Online,10,1,Web,176933.67,
2141,2024-11-02 19:09:00,42745601,Centro,1,2,Presencial,106412.32,
2142,2024-08-31 23:39:00,10038379,Shopping,7,2,Presencial,130360.87999999999,
2143,2025-10-12 10:26:00,12667017,Tienda Online,10,3,Web,159756.64,
2144,2024-10-03 18:13:00,32833825,Norte,5,3,Presencial,139862.49,
2145,2024-12-28 16:29:00,32159349,Norte,4,4,Presencial,131115.7,
2146,2024-02-03 07:32:00,44670267,Shopping,7,5,Presencial,127217.57,
2147,2025-04-22 08:15:00,12108087,Tienda Online,9,1,Web,60880.06,
2148,2024-01-14 00:23:00,40515566,Centro,2,1,Presencial,74506.55,
2149,2024-11-09 05:35:00,26852461,Centro,1,5,Presencial,198594.02,
2150,2024-01-21 05:45:00,31084522,Tienda Online,9,4,Web,97575.41,
2151,2024-07-26 04:53:00,32833825,Shopping,7,5,Presencial,133078.57,
2152,2025-05-15 08:30:00,12910178,Shopping,7,3,Presencial,106360.19,
2153,2024-03-03 14:46:00,44670267,Tienda Online,10,3,Web,207279.1,
2154,2025-11-18 20:08:00,23771113,Tienda Online,10,2,Web,70078.40000000001,
2155,2025-06-07 03:21:00,20002863,Norte,4,2,Presencial,104347.34,
2156,2024-04-13 06:06:00,26764226,Tienda Online,10,3,Web,33144.89,
2157,2025-04-14 05:22:00,20736210,Centro,1,2,Presencial,33823.38,
2158,2024-05-15 11:08:00,27675739,Centro,1,1,Presencial,119423.90000000001,
2159,2025-11-22 10:12:00,21678777,Centro,2,4,Presencial,75881.58,4
2160,2024-12-19 00:43:00,43172347,Tienda Online,10,2,Web,198886.94,
2161,2025-05-23 04:08:00,11723249,Tienda Online,9,4,Web,168120.91,1
2162,2025-04-14 14:52:00,21989124,Centro,2,3,Presencial,102117.90000000001,
2163,2024-11-09 06:28:00,44032415,Shopping,7,4,Presencial,198506.49,
2164,2025-09-06 05:04:00,32199028,Shopping,7,5,Presencial,178890.77000000002,
2165,2025-10-04 01:12:00,33160875,Norte,5,5,Presencial,132813.25,
2166,2025-04-14 07:11:00,41561757,Norte,5,4,Presencial,65417.32000000001,
2167,2025-09-10 15:08:00,13597644,Shopping,7,5,Presencial,33823.38,
2168,2024-10-17 20:44:00,11433274,Centro,1,2,Presencial,169431.72,
2169,2025-01-16 02:20:00,12645604,Tienda Online,9,3,Web,41361.66,
2170,2025-03-17 01:33:00,17686170,Tienda Online,10,5,Web,70523.95999999999,
2171,2025-03-25 07:09:00,36562073,Centro,2,2,Presencial,99240.7,
2172,2024-09-04 00:37:00,39263324,Shopping,7,1,Presencial,28716.74,
2173,2025-03-01 03:40:00,43172347,Shopping,7,3,Presencial,33144.89,
2174,2024-02-28 04:43:00,35442729,Centro,2,3,Presencial,102056.52,
2175,2025-08-23 18:47:00,25333944,Norte,6,2,Presencial,125932.73,
2176,2024-10-15 08:29:00,24855701,Tienda Online,9,2,Web,34182.8,
2177,2024-10-25 07:37:00,28124922,Tienda Online,9,2,Web,32525.33,
2178,2024-10-11 03:37:00,14684875,Shopping,7,5,Presencial,103901.78,
2179,2024-07-18 12:15:00,36200760,Tienda Online,10,5,Web,54396.770000000004,
2180,2025-10-09 13:47:00,14441842,Centro,2,1,Presencial,70523.95999999999,
2181,2024-04-14 06:17:00,23048327,Tienda Online,9,1,Web,131609.39,
2182,2024-01-13 11:29:00,27675739,Centro,2,4,Presencial,54396.770000000004,
2183,2024-10-27 09:24:00,27044130,Shopping,7,5,Presencial,69021.14,
2184,2025-09-18 11:01:00,31727935,Tienda Online,10,5,Web,79249.97,
2185,2024-08-28 15:46:00,38396306,Centro,2,3,Presencial,28716.74,
2186,2024-06-05 12:58:00,32132749,Tienda Online,9,4,Web,106207.55,
2187,2024-03-28 00:50:00,25273674,Tienda Online,9,4,Web,168144.63,
2188,2025-07-19 22:50:00,23771113,Centro,2,2,Presencial,99288.82999999999,
2189,2025-07-29 21:37:00,18439645,Norte,4,3,Presencial,66143.94,
2190,2025-08-24 22:49:00,28456905,Centro,1,3,Presencial,146475.35,
2191,2025-05-30 15:39:00,21756850,Centro,2,2,Presencial,95239.45,
2192,2024-06-05 15:37:00,21983483,Centro,1,4,Presencial,96044.43000000001,
2193,2025-09-20 17:55:00,12756102,Tienda Online,9,1,Web,74506.55,
2194,2025-02-18 10:15:00,30028290,Tienda Online,9,1,Web,65465.45,
2195,2024-08-27 02:13:00,17678198,Norte,4,1,Presencial,33144.89,
2196,2024-03-24 00:54:00,25145607,Norte,6,5,Presencial,154849.38,
2197,2025-03-27 09:55:00,17614246,Norte,5,4,Presencial,112254.67000000001,4
2198,2025-04-11 15:59:00,19364231,Centro,1,1,Presencial,130147.8,
2199,2025-03-28 03:38:00,38902901,Tienda Online,9,4,Web,83686.64,4
2200,2024-10-13 07:45:00,32494103,Tienda Online,10,2,Web,248301.93,
2201,2025-11-27 00:54:00,34546748,Tienda Online,10,2,Web,75544.46,
2202,2025-08-20 06:08:00,38120042,Tienda Online,9,4,Web,150791.34,
2203,2025-08-04 10:21:00,20369856,Tienda Online,9,4,Web,110711.15,
2204,2025-07-27 11:54:00,25534107,Tienda Online,9,4,Web,185181.83000000002,
2205,2024-07-24 04:14:00,38127120,Centro,1,5,Presencial,36700.58,
