ticket_nro,fecha_hora,dni_cliente,sucursal,canal,empleado_id,metodo_pago_id,sku_variante,cantidad,costo_unitario_historico,precio_unitario_cobrado,promocion_id,subtotal
1285,2024-05-19 13:54:00,40427850,Tienda Online,Web,4,2,CAM-BEI-M,1,14680.23,36700.58,,36700.58
1285,2024-05-19 13:54:00,40427850,Tienda Online,Web,4,2,GOR-GRI-L,1,11486.7,28716.74,,28716.74
1285,2024-05-19 13:54:00,40427850,Tienda Online,Web,4,2,BUZ-AZU-M,1,11827.69,28769.23,12.0,28769.23
1286,2024-09-18 19:53:00,33190516,Tienda Online,Web,7,2,SWE-MAR-XXL,2,13010.13,32525.33,,65050.66
1286,2024-09-18 19:53:00,33190516,Tienda Online,Web,7,2,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
1286,2024-09-18 19:53:00,33190516,Tienda Online,Web,7,2,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
1286,2024-09-18 19:53:00,33190516,Tienda Online,Web,7,2,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
1286,2024-09-18 19:53:00,33190516,Tienda Online,Web,7,2,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
1287,2025-09-06 23:04:00,36873895,Tienda Online,Web,2,4,MUS-CEL-S,1,12928.22,32320.56,,32320.56
1287,2025-09-06 23:04:00,36873895,Tienda Online,Web,2,4,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
1287,2025-09-06 23:04:00,36873895,Tienda Online,Web,2,4,MUS-CEL-S,1,12928.22,28442.09,6.0,28442.09
1288,2025-05-27 10:34:00,28991721,Tienda Online,Web,4,5,MUS-AZU-S,1,12928.22,32320.56,,32320.56
1288,2025-05-27 10:34:00,28991721,Tienda Online,Web,4,5,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
1289,2024-08-16 10:02:00,16744926,Shopping,Presencial,7,2,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
1290,2024-01-24 19:02:00,12701677,Tienda Online,Web,7,2,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
1290,2024-01-24 19:02:00,12701677,Tienda Online,Web,7,2,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
1290,2024-01-24 19:02:00,12701677,Tienda Online,Web,7,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
1290,2024-01-24 19:02:00,12701677,Tienda Online,Web,7,2,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
1291,2024-08-21 17:44:00,38778283,Tienda Online,Web,6,2,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
1291,2024-08-21 17:44:00,38778283,Tienda Online,Web,6,2,CAM-BLA-M,1,14680.23,36700.58,,36700.58
1291,2024-08-21 17:44:00,38778283,Tienda Online,Web,6,2,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
1291,2024-08-21 17:44:00,38778283,Tienda Online,Web,6,2,CIN-MAR-XL,2,13257.96,33144.89,,66289.78
1291,2024-08-21 17:44:00,38778283,Tienda Online,Web,6,2,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
1292,2024-12-18 13:54:00,38127120,Tienda Online,Web,3,1,SWE-AZU-XXL,1,13010.13,32525.33,,32525.33
1292,2024-12-18 13:54:00,38127120,Tienda Online,Web,3,1,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
1292,2024-12-18 13:54:00,38127120,Tienda Online,Web,3,1,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
1292,2024-12-18 13:54:00,38127120,Tienda Online,Web,3,1,BUZ-AZU-unico,1,11827.69,29569.23,,29569.23
1292,2024-12-18 13:54:00,38127120,Tienda Online,Web,3,1,CAM-BLA-L,1,14680.23,36700.58,,36700.58
1293,2025-03-20 22:33:00,26852461,Norte,Presencial,9,1,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
1293,2025-03-20 22:33:00,26852461,Norte,Presencial,9,1,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
1293,2025-03-20 22:33:00,26852461,Norte,Presencial,9,1,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
1294,2024-05-29 06:29:00,33190516,Centro,Presencial,6,5,JEA-LAV-L,1,8748.58,21871.44,,21871.44
1294,2024-05-29 06:29:00,33190516,Centro,Presencial,6,5,MUS-CEL-M,1,12928.22,32320.56,,32320.56
1294,2024-05-29 06:29:00,33190516,Centro,Presencial,6,5,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
1295,2024-02-11 01:00:00,19179099,Tienda Online,Web,8,2,REM-TUR-M,1,13673.12,34182.8,,34182.8
1296,2025-06-10 14:49:00,25145607,Centro,Presencial,7,4,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
1297,2024-03-24 22:48:00,42590824,Tienda Online,Web,6,5,REM-VIO-L,2,13071.19,32677.97,,65355.94
1298,2025-01-19 18:00:00,26428983,Shopping,Presencial,5,5,REM-VIO-XL,1,13071.19,32677.97,,32677.97
1298,2025-01-19 18:00:00,26428983,Shopping,Presencial,5,5,CHU-NEG-M,1,13529.35,33823.38,,33823.38
1298,2025-01-19 18:00:00,26428983,Shopping,Presencial,5,5,JOG-AZU-XXL,1,16544.66,41361.66,,41361.66
1298,2025-01-19 18:00:00,26428983,Shopping,Presencial,5,5,SWE-MAR-S,1,13010.13,32525.33,,32525.33
1298,2025-01-19 18:00:00,26428983,Shopping,Presencial,5,5,BUZ-AZU-L,2,11827.69,29569.23,,59138.46
1299,2025-10-19 14:02:00,14776792,Tienda Online,Web,1,2,SWE-MAR-unico,1,13010.13,29272.8,2.0,29272.8
1299,2025-10-19 14:02:00,14776792,Tienda Online,Web,1,2,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
1300,2024-06-15 01:59:00,28349234,Tienda Online,Web,3,4,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
1300,2024-06-15 01:59:00,28349234,Tienda Online,Web,3,4,MUS-CEL-L,1,12928.22,32320.56,,32320.56
1300,2024-06-15 01:59:00,28349234,Tienda Online,Web,3,4,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
1300,2024-06-15 01:59:00,28349234,Tienda Online,Web,3,4,CIN-ROS-S,1,13257.96,33144.89,,33144.89
1301,2025-10-02 16:11:00,10190290,Tienda Online,Web,1,4,GOR-GRI-unico,2,11486.7,18665.88,8.0,37331.76
1301,2025-10-02 16:11:00,10190290,Tienda Online,Web,1,4,REM-TUR-XXL,1,13673.12,34182.8,,34182.8
1301,2025-10-02 16:11:00,10190290,Tienda Online,Web,1,4,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
1301,2025-10-02 16:11:00,10190290,Tienda Online,Web,1,4,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
1301,2025-10-02 16:11:00,10190290,Tienda Online,Web,1,4,MUS-AZU-XXL,2,12928.22,32320.56,,64641.12
1302,2024-06-24 06:54:00,32159349,Centro,Presencial,2,4,REM-TUR-S,1,13673.12,34182.8,,34182.8
1302,2024-06-24 06:54:00,32159349,Centro,Presencial,2,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
1302,2024-06-24 06:54:00,32159349,Centro,Presencial,2,4,REM-BLA-unico,1,13071.19,32677.97,,32677.97
1302,2024-06-24 06:54:00,32159349,Centro,Presencial,2,4,REM-TUR-M,1,13673.12,34182.8,,34182.8
1303,2024-08-12 14:24:00,16709628,Norte,Presencial,6,5,BUZ-AZU-M,2,11827.69,29569.23,,59138.46
1303,2024-08-12 14:24:00,16709628,Norte,Presencial,6,5,JOG-CEL-L,1,16544.66,41361.66,,41361.66
1303,2024-08-12 14:24:00,16709628,Norte,Presencial,6,5,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
1303,2024-08-12 14:24:00,16709628,Norte,Presencial,6,5,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
1303,2024-08-12 14:24:00,16709628,Norte,Presencial,6,5,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
1304,2024-02-20 05:45:00,27593354,Norte,Presencial,6,5,CAM-BEI-L,1,14680.23,36700.58,,36700.58
1304,2024-02-20 05:45:00,27593354,Norte,Presencial,6,5,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
1304,2024-02-20 05:45:00,27593354,Norte,Presencial,6,5,CHU-VER-M,1,13529.35,33823.38,,33823.38
1305,2024-02-24 08:04:00,11809687,Tienda Online,Web,5,2,CAM-CEL-XL,1,14680.23,36700.58,,36700.58
1305,2024-02-24 08:04:00,11809687,Tienda Online,Web,5,2,MUS-CEL-S,2,12928.22,32320.56,,64641.12
1305,2024-02-24 08:04:00,11809687,Tienda Online,Web,5,2,CIN-ROS-L,1,13257.96,33144.89,,33144.89
1305,2024-02-24 08:04:00,11809687,Tienda Online,Web,5,2,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
1306,2024-07-10 02:33:00,38153498,Tienda Online,Web,2,2,CAM-BLA-XL,1,14680.23,36700.58,,36700.58
1306,2024-07-10 02:33:00,38153498,Tienda Online,Web,2,2,MUS-AZU-S,1,12928.22,32320.56,,32320.56
1306,2024-07-10 02:33:00,38153498,Tienda Online,Web,2,2,CHU-ÍND-L,1,13529.35,33823.38,,33823.38
1306,2024-07-10 02:33:00,38153498,Tienda Online,Web,2,2,JOG-ÍND-M,1,16544.66,41361.66,,41361.66
1306,2024-07-10 02:33:00,38153498,Tienda Online,Web,2,2,CAM-BLA-L,1,14680.23,36700.58,,36700.58
1307,2025-05-18 23:26:00,38778283,Tienda Online,Web,4,4,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
1307,2025-05-18 23:26:00,38778283,Tienda Online,Web,4,4,MUS-AZU-M,1,12928.22,32320.56,,32320.56
1308,2024-06-30 18:33:00,12462702,Centro,Presencial,7,3,CIN-ROS-XXL,1,13257.96,33144.89,,33144.89
1308,2024-06-30 18:33:00,12462702,Centro,Presencial,7,3,CIN-ROS-L,1,13257.96,33144.89,,33144.89
1308,2024-06-30 18:33:00,12462702,Centro,Presencial,7,3,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
1308,2024-06-30 18:33:00,12462702,Centro,Presencial,7,3,CAM-BLA-L,1,14680.23,36700.58,,36700.58
1308,2024-06-30 18:33:00,12462702,Centro,Presencial,7,3,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
1309,2024-05-01 15:28:00,20226206,Tienda Online,Web,7,1,JEA-NEG-M,2,8748.58,21871.44,,43742.88
1309,2024-05-01 15:28:00,20226206,Tienda Online,Web,7,1,CIN-MAR-M,1,13257.96,33144.89,,33144.89
1309,2024-05-01 15:28:00,20226206,Tienda Online,Web,7,1,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
1309,2024-05-01 15:28:00,20226206,Tienda Online,Web,7,1,MUS-CEL-S,1,12928.22,32320.56,,32320.56
1310,2024-07-03 07:38:00,27753960,Tienda Online,Web,6,3,JOG-AZU-L,1,16544.66,41361.66,,41361.66
1311,2025-11-06 12:29:00,38153498,Tienda Online,Web,9,3,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
1312,2024-03-15 17:50:00,12675011,Tienda Online,Web,2,2,CHU-NEG-M,1,13529.35,33823.38,,33823.38
1312,2024-03-15 17:50:00,12675011,Tienda Online,Web,2,2,CAM-CEL-S,1,14680.23,36700.58,,36700.58
1313,2024-02-10 19:01:00,17656258,Shopping,Presencial,5,5,CAM-BLA-L,1,14680.23,36700.58,,36700.58
1313,2024-02-10 19:01:00,17656258,Shopping,Presencial,5,5,CAM-BLA-L,1,14680.23,36700.58,,36700.58
1313,2024-02-10 19:01:00,17656258,Shopping,Presencial,5,5,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
1313,2024-02-10 19:01:00,17656258,Shopping,Presencial,5,5,REM-CEL-unico,1,13673.12,34182.8,,34182.8
1313,2024-02-10 19:01:00,17656258,Shopping,Presencial,5,5,CIN-MAR-L,1,13257.96,33144.89,,33144.89
1314,2025-09-11 23:36:00,42859207,Shopping,Presencial,9,2,GOR-GRI-S,1,11486.7,28716.74,,28716.74
1314,2025-09-11 23:36:00,42859207,Shopping,Presencial,9,2,CAM-BEI-M,2,14680.23,36700.58,,73401.16
1314,2025-09-11 23:36:00,42859207,Shopping,Presencial,9,2,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1314,2025-09-11 23:36:00,42859207,Shopping,Presencial,9,2,SWE-AZU-S,1,13010.13,32525.33,,32525.33
1314,2025-09-11 23:36:00,42859207,Shopping,Presencial,9,2,CIN-ROS-L,1,13257.96,33144.89,,33144.89
1315,2025-07-20 21:29:00,14441842,Shopping,Presencial,5,1,CAM-BEI-M,1,14680.23,36700.58,,36700.58
1315,2025-07-20 21:29:00,14441842,Shopping,Presencial,5,1,CIN-MAR-M,1,13257.96,33144.89,,33144.89
1315,2025-07-20 21:29:00,14441842,Shopping,Presencial,5,1,REM-CEL-unico,1,13673.12,34182.8,,34182.8
1315,2025-07-20 21:29:00,14441842,Shopping,Presencial,5,1,JOG-ÍND-L,1,16544.66,41361.66,,41361.66
1315,2025-07-20 21:29:00,14441842,Shopping,Presencial,5,1,JEA-LAV-S,1,8748.58,21871.44,,21871.44
1316,2025-07-11 13:42:00,37133232,Shopping,Presencial,8,4,REM-CEL-XXL,2,13673.12,34182.8,,68365.6
1316,2025-07-11 13:42:00,37133232,Shopping,Presencial,8,4,JOG-CEL-L,1,16544.66,41361.66,,41361.66
1317,2024-03-06 21:25:00,39677512,Tienda Online,Web,8,4,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
1317,2024-03-06 21:25:00,39677512,Tienda Online,Web,8,4,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
1317,2024-03-06 21:25:00,39677512,Tienda Online,Web,8,4,JOG-ÍND-XXL,1,16544.66,41361.66,,41361.66
1317,2024-03-06 21:25:00,39677512,Tienda Online,Web,8,4,GOR-GRI-S,1,11486.7,28716.74,,28716.74
1318,2024-05-12 10:55:00,28124922,Shopping,Presencial,4,5,CIN-MAR-S,1,13257.96,33144.89,,33144.89
1319,2025-06-20 00:01:00,40632634,Shopping,Presencial,4,2,REM-CEL-XXL,1,13673.12,34182.8,,34182.8
1319,2025-06-20 00:01:00,40632634,Shopping,Presencial,4,2,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
1319,2025-06-20 00:01:00,40632634,Shopping,Presencial,4,2,JOG-AZU-unico,1,16544.66,41361.66,,41361.66
1320,2025-09-26 11:19:00,44533969,Shopping,Presencial,10,4,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
1321,2024-12-16 12:47:00,16194045,Tienda Online,Web,3,3,CAM-CEL-S,1,14680.23,36700.58,,36700.58
1321,2024-12-16 12:47:00,16194045,Tienda Online,Web,3,3,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
1321,2024-12-16 12:47:00,16194045,Tienda Online,Web,3,3,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
1321,2024-12-16 12:47:00,16194045,Tienda Online,Web,3,3,CHU-VER-S,1,13529.35,33823.38,,33823.38
1322,2024-09-09 21:38:00,36952077,Tienda Online,Web,9,2,CIN-MAR-S,1,13257.96,33144.89,,33144.89
1322,2024-09-09 21:38:00,36952077,Tienda Online,Web,9,2,JEA-NEG-L,1,8748.58,21871.44,,21871.44
1322,2024-09-09 21:38:00,36952077,Tienda Online,Web,9,2,JEA-LAV-L,1,8748.58,21871.44,,21871.44
1323,2025-08-09 03:31:00,23222803,Shopping,Presencial,3,4,JEA-LAV-M,1,8748.58,21871.44,,21871.44
1323,2025-08-09 03:31:00,23222803,Shopping,Presencial,3,4,CHU-NEG-XL,1,13529.35,33823.38,,33823.38
1323,2025-08-09 03:31:00,23222803,Shopping,Presencial,3,4,CAM-BEI-unico,1,14680.23,36700.58,,36700.58
1324,2024-12-17 13:16:00,33776507,Shopping,Presencial,3,5,GOR-ROJ-XL,1,11486.7,28716.74,,28716.74
1324,2024-12-17 13:16:00,33776507,Shopping,Presencial,3,5,CAM-BLA-S,1,14680.23,36700.58,,36700.58
1325,2025-01-13 03:29:00,38133707,Norte,Presencial,2,5,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
1325,2025-01-13 03:29:00,38133707,Norte,Presencial,2,5,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1325,2025-01-13 03:29:00,38133707,Norte,Presencial,2,5,CHU-ÍND-L,2,13529.35,33823.38,,67646.76
1326,2025-07-26 11:04:00,28669062,Tienda Online,Web,6,5,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
1326,2025-07-26 11:04:00,28669062,Tienda Online,Web,6,5,REM-TUR-M,1,13673.12,34182.8,,34182.8
1326,2025-07-26 11:04:00,28669062,Tienda Online,Web,6,5,SWE-MAR-S,1,13010.13,32525.33,,32525.33
1327,2025-11-22 17:29:00,43334803,Tienda Online,Web,2,5,CAM-BEI-unico,1,14680.23,29360.46,1.0,29360.46
1328,2025-06-18 11:23:00,18474473,Tienda Online,Web,5,2,JOG-CEL-XL,1,16544.66,41361.66,,41361.66
1329,2024-11-29 10:01:00,11818787,Tienda Online,Web,6,1,MUS-AZU-S,1,12928.22,32320.56,,32320.56
1329,2024-11-29 10:01:00,11818787,Tienda Online,Web,6,1,JEA-LAV-S,1,8748.58,21871.44,,21871.44
1330,2024-08-07 14:19:00,26594901,Norte,Presencial,2,5,CHU-NEG-unico,1,13529.35,33823.38,,33823.38
1330,2024-08-07 14:19:00,26594901,Norte,Presencial,2,5,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
1330,2024-08-07 14:19:00,26594901,Norte,Presencial,2,5,MUS-CEL-M,1,12928.22,32320.56,,32320.56
1330,2024-08-07 14:19:00,26594901,Norte,Presencial,2,5,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1331,2024-10-17 02:58:00,34268915,Shopping,Presencial,3,3,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
1331,2024-10-17 02:58:00,34268915,Shopping,Presencial,3,3,CAM-BLA-S,1,14680.23,36700.58,,36700.58
1331,2024-10-17 02:58:00,34268915,Shopping,Presencial,3,3,REM-VIO-M,1,13071.19,32677.97,,32677.97
1331,2024-10-17 02:58:00,34268915,Shopping,Presencial,3,3,MUS-AZU-XXL,1,12928.22,32320.56,,32320.56
1331,2024-10-17 02:58:00,34268915,Shopping,Presencial,3,3,REM-TUR-M,1,13673.12,34182.8,,34182.8
1332,2024-05-12 08:01:00,34552283,Norte,Presencial,9,5,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
1332,2024-05-12 08:01:00,34552283,Norte,Presencial,9,5,BUZ-NEG-S,1,11827.69,29569.23,,29569.23
1332,2024-05-12 08:01:00,34552283,Norte,Presencial,9,5,JOG-ÍND-S,1,16544.66,41361.66,,41361.66
1332,2024-05-12 08:01:00,34552283,Norte,Presencial,9,5,CIN-TUR-unico,1,13257.96,33144.89,,33144.89
1333,2025-04-05 18:23:00,24800101,Tienda Online,Web,5,3,CAM-BEI-XXL,1,14680.23,36700.58,,36700.58
1333,2025-04-05 18:23:00,24800101,Tienda Online,Web,5,3,CIN-ROS-L,1,13257.96,33144.89,,33144.89
1334,2025-10-09 11:35:00,33160875,Tienda Online,Web,7,5,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
1334,2025-10-09 11:35:00,33160875,Tienda Online,Web,7,5,JEA-LAV-S,1,8748.58,21871.44,,21871.44
1334,2025-10-09 11:35:00,33160875,Tienda Online,Web,7,5,SWE-AZU-XXL,2,13010.13,32525.33,,65050.66
1335,2025-03-14 11:20:00,16490526,Tienda Online,Web,1,2,MUS-CEL-M,1,12928.22,32320.56,,32320.56
1336,2024-08-23 20:00:00,43586119,Tienda Online,Web,2,2,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1336,2024-08-23 20:00:00,43586119,Tienda Online,Web,2,2,CIN-MAR-unico,1,13257.96,33144.89,,33144.89
1337,2024-11-29 10:49:00,43502842,Norte,Presencial,1,2,CAM-BLA-M,1,14680.23,36700.58,,36700.58
1338,2025-10-10 14:31:00,33069168,Norte,Presencial,2,2,CAM-BLA-S,1,14680.23,36700.58,,36700.58
1338,2025-10-10 14:31:00,33069168,Norte,Presencial,2,2,SWE-MAR-XXL,2,13010.13,32525.33,,65050.66
1338,2025-10-10 14:31:00,33069168,Norte,Presencial,2,2,CAM-BEI-XXL,2,14680.23,36700.58,,73401.16
1338,2025-10-10 14:31:00,33069168,Norte,Presencial,2,2,JEA-NEG-L,1,8748.58,21871.44,,21871.44
1338,2025-10-10 14:31:00,33069168,Norte,Presencial,2,2,CIN-TUR-XXL,1,13257.96,33144.89,,33144.89
1339,2025-10-20 14:06:00,10482569,Shopping,Presencial,3,1,JOG-CEL-XXL,1,16544.66,41361.66,,41361.66
1339,2025-10-20 14:06:00,10482569,Shopping,Presencial,3,1,REM-VIO-XXL,1,13071.19,32677.97,,32677.97
1340,2024-06-26 18:32:00,33190516,Centro,Presencial,3,1,JEA-LAV-unico,1,8748.58,21871.44,,21871.44
1340,2024-06-26 18:32:00,33190516,Centro,Presencial,3,1,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1341,2024-11-08 21:18:00,41410296,Tienda Online,Web,7,1,CAM-BLA-M,1,14680.23,36700.58,,36700.58
1342,2024-09-25 16:42:00,24377188,Centro,Presencial,9,2,MUS-CEL-XXL,1,12928.22,32320.56,,32320.56
1342,2024-09-25 16:42:00,24377188,Centro,Presencial,9,2,JOG-AZU-XL,1,16544.66,41361.66,,41361.66
1342,2024-09-25 16:42:00,24377188,Centro,Presencial,9,2,REM-BLA-XL,1,13071.19,32677.97,,32677.97
1342,2024-09-25 16:42:00,24377188,Centro,Presencial,9,2,JEA-LAV-S,1,8748.58,21871.44,,21871.44
1342,2024-09-25 16:42:00,24377188,Centro,Presencial,9,2,JOG-CEL-S,1,16544.66,41361.66,,41361.66
1343,2024-11-24 08:53:00,35909306,Tienda Online,Web,9,3,MUS-CEL-L,1,12928.22,32320.56,,32320.56
1343,2024-11-24 08:53:00,35909306,Tienda Online,Web,9,3,BUZ-AZU-M,2,11827.69,29569.23,,59138.46
1343,2024-11-24 08:53:00,35909306,Tienda Online,Web,9,3,CHU-NEG-M,1,13529.35,33823.38,,33823.38
1343,2024-11-24 08:53:00,35909306,Tienda Online,Web,9,3,REM-BLA-XL,1,13071.19,32677.97,,32677.97
1344,2025-11-16 15:28:00,26431104,Tienda Online,Web,4,5,REM-VIO-L,1,13071.19,26795.94,9.0,26795.94
1344,2025-11-16 15:28:00,26431104,Tienda Online,Web,4,5,MUS-AZU-unico,1,12928.22,26502.86,9.0,26502.86
1344,2025-11-16 15:28:00,26431104,Tienda Online,Web,4,5,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
1344,2025-11-16 15:28:00,26431104,Tienda Online,Web,4,5,GOR-GRI-S,1,11486.7,28716.74,,28716.74
1345,2025-11-02 19:53:00,38870188,Centro,Presencial,1,2,BUZ-AZU-M,2,11827.69,29569.23,,59138.46
1345,2025-11-02 19:53:00,38870188,Centro,Presencial,1,2,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
1346,2024-04-13 14:34:00,27044130,Norte,Presencial,10,3,BUZ-NEG-XL,1,11827.69,29569.23,,29569.23
1346,2024-04-13 14:34:00,27044130,Norte,Presencial,10,3,JEA-NEG-M,1,8748.58,21871.44,,21871.44
1347,2024-11-28 22:17:00,24105121,Tienda Online,Web,10,2,JEA-NEG-XXL,1,8748.58,21871.44,,21871.44
1347,2024-11-28 22:17:00,24105121,Tienda Online,Web,10,2,CHU-NEG-XXL,1,13529.35,33823.38,,33823.38
1347,2024-11-28 22:17:00,24105121,Tienda Online,Web,10,2,MUS-AZU-unico,1,12928.22,32320.56,,32320.56
1347,2024-11-28 22:17:00,24105121,Tienda Online,Web,10,2,SWE-MAR-M,1,13010.13,32525.33,,32525.33
1347,2024-11-28 22:17:00,24105121,Tienda Online,Web,10,2,CIN-ROS-S,1,13257.96,33144.89,,33144.89
1348,2024-08-12 05:30:00,33190516,Centro,Presencial,5,4,CHU-NEG-S,1,13529.35,33823.38,,33823.38
1348,2024-08-12 05:30:00,33190516,Centro,Presencial,5,4,CHU-ÍND-XL,1,13529.35,33823.38,,33823.38
1348,2024-08-12 05:30:00,33190516,Centro,Presencial,5,4,CIN-TUR-XL,1,13257.96,33144.89,,33144.89
1348,2024-08-12 05:30:00,33190516,Centro,Presencial,5,4,GOR-GRI-S,1,11486.7,28716.74,,28716.74
1348,2024-08-12 05:30:00,33190516,Centro,Presencial,5,4,JEA-LAV-M,1,8748.58,21871.44,,21871.44
1349,2025-09-10 19:52:00,33606133,Norte,Presencial,3,1,MUS-CEL-unico,1,12928.22,32320.56,,32320.56
1350,2024-09-09 22:45:00,16667575,Tienda Online,Web,8,5,GOR-GRI-XXL,1,11486.7,28716.74,,28716.74
1350,2024-09-09 22:45:00,16667575,Tienda Online,Web,8,5,CAM-BEI-S,1,14680.23,36700.58,,36700.58
1350,2024-09-09 22:45:00,16667575,Tienda Online,Web,8,5,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
1350,2024-09-09 22:45:00,16667575,Tienda Online,Web,8,5,BUZ-AZU-L,2,11827.69,29569.23,,59138.46
1351,2025-06-15 08:17:00,41895660,Tienda Online,Web,1,2,MUS-CEL-L,1,12928.22,32320.56,,32320.56
1352,2024-02-25 18:42:00,10990382,Tienda Online,Web,1,2,CIN-ROS-unico,1,13257.96,33144.89,,33144.89
1352,2024-02-25 18:42:00,10990382,Tienda Online,Web,1,2,SWE-AZU-S,1,13010.13,32525.33,,32525.33
1352,2024-02-25 18:42:00,10990382,Tienda Online,Web,1,2,GOR-ROJ-L,1,11486.7,28716.74,,28716.74
1353,2025-06-15 17:11:00,14627608,Centro,Presencial,8,5,GOR-ROJ-S,1,11486.7,25845.07,3.0,25845.07
1353,2025-06-15 17:11:00,14627608,Centro,Presencial,8,5,REM-VIO-M,1,13071.19,32677.97,,32677.97
1353,2025-06-15 17:11:00,14627608,Centro,Presencial,8,5,CIN-MAR-S,2,13257.96,33144.89,,66289.78
1354,2024-07-25 00:35:00,38701583,Tienda Online,Web,4,3,CIN-MAR-XL,1,13257.96,33144.89,,33144.89
1355,2025-08-10 10:56:00,30028290,Centro,Presencial,2,4,GOR-GRI-M,1,11486.7,28716.74,,28716.74
1355,2025-08-10 10:56:00,30028290,Centro,Presencial,2,4,REM-BLA-XL,1,13071.19,32677.97,,32677.97
1356,2024-06-01 21:56:00,18494838,Tienda Online,Web,10,2,REM-BLA-XL,1,13071.19,32677.97,,32677.97
1357,2025-05-04 09:27:00,31630635,Centro,Presencial,4,5,BUZ-AZU-M,1,11827.69,29569.23,,29569.23
1358,2025-04-26 02:49:00,41996735,Centro,Presencial,8,5,JOG-AZU-L,1,16544.66,33916.56,10.0,33916.56
1358,2025-04-26 02:49:00,41996735,Centro,Presencial,8,5,MUS-AZU-M,1,12928.22,26502.86,10.0,26502.86
1359,2025-02-23 15:55:00,32279787,Shopping,Presencial,1,2,MUS-AZU-M,1,12928.22,32320.56,,32320.56
1360,2025-02-16 03:34:00,41895660,Shopping,Presencial,1,2,JOG-ÍND-XL,1,16544.66,41361.66,,41361.66
1361,2024-12-17 22:35:00,12929120,Tienda Online,Web,8,5,SWE-MAR-XXL,1,13010.13,32525.33,,32525.33
1361,2024-12-17 22:35:00,12929120,Tienda Online,Web,8,5,JEA-NEG-unico,1,8748.58,21871.44,,21871.44
1362,2025-08-08 06:34:00,37902136,Centro,Presencial,6,4,CAM-CEL-S,1,14680.23,36700.58,,36700.58
1362,2025-08-08 06:34:00,37902136,Centro,Presencial,6,4,GOR-ROJ-S,1,11486.7,28716.74,,28716.74
1363,2025-06-17 03:32:00,10482569,Norte,Presencial,3,3,CIN-MAR-S,1,13257.96,33144.89,,33144.89
